"person_id","education_years","simulated_latent_ability","simulated_service_preference","simulated_principal_stratum","simulated_treatment_effect","simulated_earnings_without_service","simulated_earnings_with_service","scenario","simulated_lottery_order","draft_eligible","served_military","annual_earnings_thousands"
3934,13,1.29173762254629,-0.615362212309556,"Never-taker",-3.5,45.292538776854,41.792538776854,"Failure: non-random eligibility",4672,0,0,45.292538776854
3935,12,-0.226491241644066,-0.701702221162161,"Never-taker",-3.5,43.10699359769,39.60699359769,"Failure: non-random eligibility",1885,1,0,43.10699359769
3936,12,-0.229596795187997,0.276580086794672,"Complier",-5,45.2390154043625,40.2390154043625,"Failure: non-random eligibility",3519,0,0,45.2390154043625
3937,13,0.585047966308893,-0.468067655229871,"Never-taker",-3.5,47.0310443110045,43.5310443110045,"Failure: non-random eligibility",3068,0,0,47.0310443110045
3938,12,0.464675230590965,0.0148121447075493,"Never-taker",-3.5,41.5558597346498,38.0558597346498,"Failure: non-random eligibility",1372,1,0,41.5558597346498
3939,11,-0.574378306172148,-0.754845656385722,"Never-taker",-3.5,41.7259588044392,38.2259588044392,"Failure: non-random eligibility",500,1,0,41.7259588044392
3940,15,0.631041711616784,1.65756312357191,"Always-taker",-2,50.867580503911,48.867580503911,"Failure: non-random eligibility",3557,0,1,48.867580503911
3941,9,-1.85543074727774,0.707686631672093,"Complier",-5,31.8029051777735,26.8029051777735,"Failure: non-random eligibility",2063,1,1,26.8029051777735
3942,14,0.737171269055079,0.45547917062018,"Complier",-5,47.3782624475868,42.3782624475868,"Failure: non-random eligibility",3328,0,0,47.3782624475868
3943,8,-2.2806056533645,0.778893701754238,"Complier",-5,41.768056826851,36.768056826851,"Failure: non-random eligibility",176,1,1,36.768056826851
3944,11,-0.715952264679515,0.486068922882166,"Complier",-5,44.1563275357126,39.1563275357126,"Failure: non-random eligibility",3688,0,0,44.1563275357126
3945,15,0.580911592323377,-0.476757726583622,"Never-taker",-3.5,49.9692313172238,46.4692313172238,"Failure: non-random eligibility",3682,0,0,49.9692313172238
3946,13,-0.12572659764507,-1.18991894305424,"Never-taker",-3.5,43.3120178721596,39.8120178721596,"Failure: non-random eligibility",2996,0,0,43.3120178721596
3947,12,0.297872381852423,-0.445332432212865,"Never-taker",-3.5,43.7740180503038,40.2740180503038,"Failure: non-random eligibility",2636,0,0,43.7740180503038
3948,11,-1.16133176202021,-0.875592010836022,"Never-taker",-3.5,37.0974841930102,33.5974841930102,"Failure: non-random eligibility",328,1,0,37.0974841930102
3949,13,0.353097261333869,0.544758515362331,"Complier",-5,43.4687231312975,38.4687231312975,"Failure: non-random eligibility",1548,1,1,38.4687231312975
3950,12,-1.68416519223997,-0.940876399587307,"Never-taker",-3.5,35.5949143239801,32.0949143239801,"Failure: non-random eligibility",2170,1,0,35.5949143239801
3951,12,-1.11609758060522,-0.717539299247102,"Never-taker",-3.5,45.1592566465315,41.6592566465315,"Failure: non-random eligibility",2861,0,0,45.1592566465315
3952,11,1.33163868863209,0.237645941093819,"Complier",-5,43.2176737757317,38.2176737757317,"Failure: non-random eligibility",2427,1,1,38.2176737757317
3953,13,1.0579234039222,0.159261326681011,"Complier",-5,51.9789518750378,46.9789518750378,"Failure: non-random eligibility",3325,0,0,51.9789518750378
3954,13,-0.250406871661851,2.05470005590518,"Always-taker",-2,55.5386426245165,53.5386426245165,"Failure: non-random eligibility",776,1,1,53.5386426245165
3955,13,2.00897380688427,0.173174958952377,"Complier",-5,51.2529149080961,46.2529149080961,"Failure: non-random eligibility",3199,0,0,51.2529149080961
3956,12,-1.0882133221904,-0.221482686858726,"Never-taker",-3.5,41.7361469645527,38.2361469645527,"Failure: non-random eligibility",1020,1,0,41.7361469645527
3957,11,-0.70894089303276,-0.739357991172144,"Never-taker",-3.5,40.6659782568704,37.1659782568704,"Failure: non-random eligibility",1297,1,0,40.6659782568704
3958,14,0.162913000684647,-0.525022404578757,"Never-taker",-3.5,42.398699119388,38.898699119388,"Failure: non-random eligibility",171,1,0,42.398699119388
3959,15,1.37183146466845,-1.82551365027723,"Never-taker",-3.5,53.1950953060964,49.6950953060964,"Failure: non-random eligibility",891,1,0,53.1950953060964
3960,12,0.867220114497218,1.19011530831451,"Complier",-5,47.7310791035822,42.7310791035822,"Failure: non-random eligibility",4798,0,0,47.7310791035822
3961,10,-0.509887753034201,0.590995167088703,"Complier",-5,39.2609577577279,34.2609577577279,"Failure: non-random eligibility",1772,1,1,34.2609577577279
3962,11,-0.430969524884149,-1.32333711291855,"Never-taker",-3.5,38.8114355770261,35.3114355770261,"Failure: non-random eligibility",560,1,0,38.8114355770261
3963,16,-1.07653435507073,-0.224634585306912,"Never-taker",-3.5,47.9891062949748,44.4891062949748,"Failure: non-random eligibility",303,1,0,47.9891062949748
3964,12,0.606165722166826,-0.321709402939366,"Never-taker",-3.5,39.7271916450253,36.2271916450253,"Failure: non-random eligibility",4701,0,0,39.7271916450253
3965,12,0.526728760951963,0.98448684621517,"Complier",-5,42.0355329902045,37.0355329902045,"Failure: non-random eligibility",1597,1,1,37.0355329902045
3966,15,0.740202478667642,0.834524509537427,"Complier",-5,56.9651641720537,51.9651641720537,"Failure: non-random eligibility",2202,1,1,51.9651641720537
3967,11,-1.66425008332047,0.196798162168511,"Complier",-5,39.1392816324458,34.1392816324458,"Failure: non-random eligibility",1766,1,1,34.1392816324458
3968,14,0.900584943443571,-1.3927227734841,"Never-taker",-3.5,49.6020816324879,46.1020816324879,"Failure: non-random eligibility",672,1,0,49.6020816324879
3969,13,0.647367879751575,-0.363290783035716,"Never-taker",-3.5,47.047873704025,43.547873704025,"Failure: non-random eligibility",4654,0,0,47.047873704025
3970,12,-0.47049524647735,0.722047909659353,"Complier",-5,37.360099070906,32.360099070906,"Failure: non-random eligibility",3507,0,0,37.360099070906
3971,16,3.02796412195875,0.418932885706284,"Complier",-5,60.631578807461,55.631578807461,"Failure: non-random eligibility",4336,0,0,60.631578807461
3972,13,0.37817565816171,0.942645951783596,"Complier",-5,51.9709138191045,46.9709138191045,"Failure: non-random eligibility",4011,0,0,51.9709138191045
3973,16,0.823953618696508,-0.0770854255137557,"Never-taker",-3.5,53.3595511357203,49.8595511357203,"Failure: non-random eligibility",1245,1,0,53.3595511357203
3974,12,-0.895880161138461,0.0306249619508076,"Never-taker",-3.5,45.8237528630645,42.3237528630645,"Failure: non-random eligibility",1451,1,0,45.8237528630645
3975,10,-1.40385024300042,-1.66899889378773,"Never-taker",-3.5,44.7389362309583,41.2389362309583,"Failure: non-random eligibility",112,1,0,44.7389362309583
3976,13,-0.37193575785125,1.47480289437069,"Always-taker",-2,53.4318997569558,51.4318997569558,"Failure: non-random eligibility",2331,1,1,51.4318997569558
3977,13,-0.0388109379921352,-0.832502185193242,"Never-taker",-3.5,45.68004171286,42.18004171286,"Failure: non-random eligibility",1169,1,0,45.68004171286
3978,12,-1.28001115340569,-1.70343992929263,"Never-taker",-3.5,42.3061397853704,38.8061397853704,"Failure: non-random eligibility",1175,1,0,42.3061397853704
3979,12,0.09544543686619,-2.42848732061567,"Never-taker",-3.5,36.2312923525978,32.7312923525978,"Failure: non-random eligibility",4312,0,0,36.2312923525978
3980,10,0.375346711521362,0.0749218874173053,"Never-taker",-3.5,44.0347383635548,40.5347383635548,"Failure: non-random eligibility",1870,1,0,44.0347383635548
3981,13,0.539720354000602,-0.817758679165831,"Never-taker",-3.5,62.6108465593684,59.1108465593684,"Failure: non-random eligibility",1347,1,0,62.6108465593684
3982,11,-0.347259389986152,-1.91738426501406,"Never-taker",-3.5,44.2486762021361,40.7486762021361,"Failure: non-random eligibility",3080,0,0,44.2486762021361
3983,13,0.16228211289617,0.019158648339556,"Never-taker",-3.5,47.3716357484686,43.8716357484686,"Failure: non-random eligibility",1926,1,0,47.3716357484686
3984,12,0.865201504585929,-1.09545105458412,"Never-taker",-3.5,46.6971052126177,43.1971052126177,"Failure: non-random eligibility",514,1,0,46.6971052126177
3985,11,-0.864393671845431,-0.642428517416941,"Never-taker",-3.5,38.5204879400048,35.0204879400048,"Failure: non-random eligibility",4235,0,0,38.5204879400048
3986,14,0.825494991252587,0.459996979263245,"Complier",-5,51.3375318075845,46.3375318075845,"Failure: non-random eligibility",4511,0,0,51.3375318075845
3987,15,0.105769593219928,-0.0643882490970102,"Never-taker",-3.5,47.1246152126909,43.6246152126909,"Failure: non-random eligibility",1359,1,0,47.1246152126909
3988,13,0.210457292865374,-0.532355801342378,"Never-taker",-3.5,46.6375922469762,43.1375922469762,"Failure: non-random eligibility",2091,1,0,46.6375922469762
3989,13,-0.148081619027884,1.41596248810608,"Always-taker",-2,43.56895707243,41.56895707243,"Failure: non-random eligibility",4662,0,1,41.56895707243
3990,13,0.0894721724704059,0.784710604606652,"Complier",-5,52.1683532548483,47.1683532548483,"Failure: non-random eligibility",184,1,1,47.1683532548483
3991,10,-0.435553962964692,-0.162696865772818,"Never-taker",-3.5,35.2661484693129,31.7661484693129,"Failure: non-random eligibility",2115,1,0,35.2661484693129
3992,13,0.917653103627001,-0.370773280216819,"Never-taker",-3.5,47.594973743927,44.094973743927,"Failure: non-random eligibility",3516,0,0,47.594973743927
3993,13,0.0964220134141865,-1.88297205776696,"Never-taker",-3.5,50.4974903548959,46.9974903548959,"Failure: non-random eligibility",1247,1,0,50.4974903548959
3994,12,-0.639380283846196,0.560544267236449,"Complier",-5,42.1914847831264,37.1914847831264,"Failure: non-random eligibility",4674,0,0,42.1914847831264
3995,12,-1.08761745420166,-0.559708683089953,"Never-taker",-3.5,37.5121468291383,34.0121468291383,"Failure: non-random eligibility",993,1,0,37.5121468291383
3996,13,0.215477600119528,-1.55810890715036,"Never-taker",-3.5,48.8221346001319,45.3221346001319,"Failure: non-random eligibility",1932,1,0,48.8221346001319
3997,12,0.274066114287579,-0.774986787203809,"Never-taker",-3.5,38.3043243702111,34.8043243702111,"Failure: non-random eligibility",1660,1,0,38.3043243702111
3998,12,-0.115994526666451,-0.7695747576815,"Never-taker",-3.5,47.9672633304044,44.4672633304044,"Failure: non-random eligibility",764,1,0,47.9672633304044
3999,10,-1.07765721460739,1.19812793190059,"Complier",-5,45.5173700029305,40.5173700029305,"Failure: non-random eligibility",558,1,1,40.5173700029305
4000,14,0.72652312532817,2.70106199568584,"Always-taker",-2,59.2196201811,57.2196201811,"Failure: non-random eligibility",4119,0,1,57.2196201811
4001,13,-0.263066046477175,0.375533615541808,"Complier",-5,46.8918861667258,41.8918861667258,"Failure: non-random eligibility",3187,0,0,46.8918861667258
4002,12,-0.252261537626864,0.598191555625547,"Complier",-5,39.2654338789646,34.2654338789646,"Failure: non-random eligibility",1952,1,1,34.2654338789646
4003,13,0.294495714135802,-1.85525062269812,"Never-taker",-3.5,39.3030265354072,35.8030265354072,"Failure: non-random eligibility",989,1,0,39.3030265354072
4004,14,0.939204450343552,0.619325415605439,"Complier",-5,53.7679612174307,48.7679612174307,"Failure: non-random eligibility",3379,0,0,53.7679612174307
4005,12,-1.35968163437831,-0.584585576328641,"Never-taker",-3.5,44.3705730398537,40.8705730398537,"Failure: non-random eligibility",2303,1,0,44.3705730398537
4006,12,-0.282383416610967,-1.23258147474632,"Never-taker",-3.5,39.1618054132986,35.6618054132986,"Failure: non-random eligibility",2206,1,0,39.1618054132986
4007,13,0.372507371881502,-0.0784553968854357,"Never-taker",-3.5,45.4644431897786,41.9644431897786,"Failure: non-random eligibility",3979,0,0,45.4644431897786
4008,12,-1.19591337070096,0.265420648990267,"Complier",-5,45.8342463506335,40.8342463506335,"Failure: non-random eligibility",2147,1,1,40.8342463506335
4009,14,1.15315249252105,1.18289099393713,"Complier",-5,53.4688722841958,48.4688722841958,"Failure: non-random eligibility",3887,0,0,53.4688722841958
4010,12,-0.417687078002042,-0.324305612280035,"Never-taker",-3.5,46.3158457302105,42.8158457302105,"Failure: non-random eligibility",3725,0,0,46.3158457302105
4011,12,-0.717679176095173,-0.357612269954576,"Never-taker",-3.5,41.7471732285935,38.2471732285935,"Failure: non-random eligibility",960,1,0,41.7471732285935
4012,10,-1.83673763574251,0.937044311923789,"Complier",-5,47.567552193272,42.567552193272,"Failure: non-random eligibility",546,1,1,42.567552193272
4013,11,-0.206002613645747,-1.56182250969699,"Never-taker",-3.5,42.3241093150419,38.8241093150419,"Failure: non-random eligibility",3751,0,0,42.3241093150419
4014,12,0.254909595136759,1.25486360329405,"Complier",-5,46.8439387860885,41.8439387860885,"Failure: non-random eligibility",1193,1,1,41.8439387860885
4015,16,2.05263412674871,-0.0381327781124178,"Never-taker",-3.5,49.2578884710942,45.7578884710942,"Failure: non-random eligibility",4076,0,0,49.2578884710942
4016,13,0.0304596110534169,-1.06156800161152,"Never-taker",-3.5,41.4273875841392,37.9273875841392,"Failure: non-random eligibility",2031,1,0,41.4273875841392
4017,12,0.693485614595402,0.577153487482237,"Complier",-5,48.4034871179078,43.4034871179078,"Failure: non-random eligibility",3257,0,0,48.4034871179078
4018,11,-1.34813928849114,-1.19777871557364,"Never-taker",-3.5,30.697171533298,27.197171533298,"Failure: non-random eligibility",369,1,0,30.697171533298
4019,15,1.05923489513563,-0.803765765550547,"Never-taker",-3.5,44.4217601312501,40.9217601312501,"Failure: non-random eligibility",2927,0,0,44.4217601312501
4020,13,-0.568902585405413,0.706274001305242,"Complier",-5,42.1237333272754,37.1237333272754,"Failure: non-random eligibility",1649,1,1,37.1237333272754
4021,14,0.80027697148753,-0.85809734317913,"Never-taker",-3.5,48.2834430309489,44.7834430309489,"Failure: non-random eligibility",4310,0,0,48.2834430309489
4022,14,0.726856509152797,-2.40092628231618,"Never-taker",-3.5,43.6036241160743,40.1036241160743,"Failure: non-random eligibility",4614,0,0,43.6036241160743
4023,12,0.242224600865991,0.405880222244265,"Complier",-5,46.0028690380378,41.0028690380378,"Failure: non-random eligibility",3461,0,0,46.0028690380378
4024,12,-0.308752905172881,-0.643645964529925,"Never-taker",-3.5,51.1403301470237,47.6403301470237,"Failure: non-random eligibility",107,1,0,51.1403301470237
4025,14,1.3007354832893,1.59494201122616,"Always-taker",-2,46.8287523926309,44.8287523926309,"Failure: non-random eligibility",3868,0,1,44.8287523926309
4026,13,0.0333163312259482,1.73670572481416,"Always-taker",-2,58.3848689120704,56.3848689120704,"Failure: non-random eligibility",1763,1,1,56.3848689120704
4027,13,0.500289162678706,1.27432227934909,"Complier",-5,45.9259725210028,40.9259725210028,"Failure: non-random eligibility",2988,0,0,45.9259725210028
4028,12,-1.80139092759268,1.42346913931378,"Always-taker",-2,36.2378091443082,34.2378091443082,"Failure: non-random eligibility",37,1,1,34.2378091443082
4029,14,0.0345944040508041,1.55196616780211,"Always-taker",-2,46.7644027644128,44.7644027644128,"Failure: non-random eligibility",3394,0,1,44.7644027644128
4030,12,-0.165271755953745,0.417897922912146,"Complier",-5,47.944258301496,42.944258301496,"Failure: non-random eligibility",1013,1,1,42.944258301496
4031,10,-1.71356748427085,0.0285008878790457,"Never-taker",-3.5,38.2157988677693,34.7157988677693,"Failure: non-random eligibility",518,1,0,38.2157988677693
4032,14,-0.107778167309576,0.732485295132286,"Complier",-5,52.2262553650911,47.2262553650911,"Failure: non-random eligibility",2540,0,0,52.2262553650911
4033,11,-0.393781960874766,-1.73876516250791,"Never-taker",-3.5,36.4236544487254,32.9236544487254,"Failure: non-random eligibility",1496,1,0,36.4236544487254
4034,14,0.821777540019907,1.20301713371501,"Complier",-5,50.2881301942317,45.2881301942317,"Failure: non-random eligibility",2004,1,1,45.2881301942317
4035,14,1.41195302237645,-1.67058357350498,"Never-taker",-3.5,50.7811421649686,47.2811421649686,"Failure: non-random eligibility",4754,0,0,50.7811421649686
4036,12,0.0741393720096409,-0.85081681297176,"Never-taker",-3.5,42.3849959368016,38.8849959368016,"Failure: non-random eligibility",2424,1,0,42.3849959368016
4037,12,0.0564198334685129,0.941902287066852,"Complier",-5,44.2986874566897,39.2986874566897,"Failure: non-random eligibility",1988,1,1,39.2986874566897
4038,15,1.33724999332905,0.642818459435838,"Complier",-5,56.1995428350892,51.1995428350892,"Failure: non-random eligibility",3153,0,0,56.1995428350892
4039,12,0.542257480320339,0.402844770310959,"Complier",-5,44.3878038534745,39.3878038534745,"Failure: non-random eligibility",684,1,1,39.3878038534745
4040,15,0.346359073593862,-1.87535111302233,"Never-taker",-3.5,35.5635335532587,32.0635335532587,"Failure: non-random eligibility",4645,0,0,35.5635335532587
4041,10,-1.4548615772719,0.271062330852662,"Complier",-5,42.8755115723122,37.8755115723122,"Failure: non-random eligibility",1136,1,1,37.8755115723122
4042,12,-0.38240984560739,-1.71910678022203,"Never-taker",-3.5,42.4520483321138,38.9520483321138,"Failure: non-random eligibility",246,1,0,42.4520483321138
4043,13,0.757558626326875,0.188815916958973,"Complier",-5,52.7427062912283,47.7427062912283,"Failure: non-random eligibility",1769,1,1,47.7427062912283
4044,14,1.01835528602627,-0.917895576453968,"Never-taker",-3.5,44.9600916768778,41.4600916768778,"Failure: non-random eligibility",4528,0,0,44.9600916768778
4045,11,-0.16181365473927,-1.45105064145898,"Never-taker",-3.5,37.8312143118962,34.3312143118962,"Failure: non-random eligibility",2694,0,0,37.8312143118962
4046,13,0.766772938584373,2.49319888330371,"Always-taker",-2,57.1043369819712,55.1043369819712,"Failure: non-random eligibility",3639,0,1,55.1043369819712
4047,12,-0.588927443908453,-0.807518976039807,"Never-taker",-3.5,47.6404272576383,44.1404272576383,"Failure: non-random eligibility",1646,1,0,47.6404272576383
4048,14,0.144329899727127,-0.639620095260737,"Never-taker",-3.5,43.2689681686755,39.7689681686755,"Failure: non-random eligibility",4569,0,0,43.2689681686755
4049,12,-1.55643768848946,0.800286541291402,"Complier",-5,42.8466152801552,37.8466152801552,"Failure: non-random eligibility",501,1,1,37.8466152801552
4050,12,-0.803017771651764,-1.85968799742895,"Never-taker",-3.5,47.9034700035454,44.4034700035454,"Failure: non-random eligibility",1587,1,0,47.9034700035454
4051,12,0.322298851143131,1.14284191980658,"Complier",-5,43.1491117110185,38.1491117110185,"Failure: non-random eligibility",3659,0,0,43.1491117110185
4052,9,-1.26391986259117,0.204132833753767,"Complier",-5,44.7416812383456,39.7416812383456,"Failure: non-random eligibility",1603,1,1,39.7416812383456
4053,11,0.327298507934158,-0.758468565645524,"Never-taker",-3.5,41.231677348237,37.731677348237,"Failure: non-random eligibility",3009,0,0,41.231677348237
4054,13,0.630558532153246,-0.344296008109866,"Never-taker",-3.5,51.1081271048375,47.6081271048375,"Failure: non-random eligibility",753,1,0,51.1081271048375
4055,11,-0.72607167458708,0.663638238438015,"Complier",-5,37.3612355693113,32.3612355693113,"Failure: non-random eligibility",3773,0,0,37.3612355693113
4056,12,0.351726379387751,0.800719292719361,"Complier",-5,47.9668622502615,42.9668622502615,"Failure: non-random eligibility",3363,0,0,47.9668622502615
4057,12,0.0899647392130584,-1.85946523431802,"Never-taker",-3.5,49.2241022286441,45.7241022286441,"Failure: non-random eligibility",1094,1,0,49.2241022286441
4058,14,1.1595068260955,-0.542437776408945,"Never-taker",-3.5,55.7729064772982,52.2729064772982,"Failure: non-random eligibility",4373,0,0,55.7729064772982
4059,12,-0.514154969077334,1.16861450189075,"Complier",-5,53.7896989500191,48.7896989500191,"Failure: non-random eligibility",1566,1,1,48.7896989500191
4060,13,0.174156970915213,0.561383387157741,"Complier",-5,48.2100504047898,43.2100504047898,"Failure: non-random eligibility",2327,1,1,43.2100504047898
4061,10,-1.55141533287114,-1.88748083478805,"Never-taker",-3.5,36.3321797449287,32.8321797449287,"Failure: non-random eligibility",1071,1,0,36.3321797449287
4062,12,-0.860818531747032,0.173802977655818,"Complier",-5,41.7215709755411,36.7215709755411,"Failure: non-random eligibility",920,1,1,36.7215709755411
4063,12,-0.848507172063307,1.43933865391855,"Always-taker",-2,41.1271802177036,39.1271802177036,"Failure: non-random eligibility",3673,0,1,39.1271802177036
4064,13,-0.0967395215322997,0.798540668268761,"Complier",-5,53.171873262762,48.171873262762,"Failure: non-random eligibility",3746,0,0,53.171873262762
4065,12,-1.13421999170276,-0.0118806103108966,"Never-taker",-3.5,52.0042940719169,48.5042940719169,"Failure: non-random eligibility",68,1,0,52.0042940719169
4066,11,-1.22234769411682,-0.552136852784504,"Never-taker",-3.5,33.4852823236258,29.9852823236258,"Failure: non-random eligibility",438,1,0,33.4852823236258
4067,15,1.48407172820292,-0.757283486255854,"Never-taker",-3.5,48.9018923813256,45.4018923813256,"Failure: non-random eligibility",2328,1,0,48.9018923813256
4068,12,-0.914694663907239,-0.776390031121658,"Never-taker",-3.5,44.6113914866258,41.1113914866258,"Failure: non-random eligibility",2067,1,0,44.6113914866258
4069,12,0.421141059338885,0.700132674175738,"Complier",-5,51.1775928359666,46.1775928359666,"Failure: non-random eligibility",695,1,1,46.1775928359666
4070,12,0.386909157233762,1.55495137755785,"Always-taker",-2,47.7161801227122,45.7161801227122,"Failure: non-random eligibility",4781,0,1,45.7161801227122
4071,13,-0.148882685168469,1.3216693693328,"Always-taker",-2,56.0573931412515,54.0573931412515,"Failure: non-random eligibility",4455,0,1,54.0573931412515
4072,9,-1.08917965572353,0.783477805405392,"Complier",-5,34.9339552047467,29.9339552047467,"Failure: non-random eligibility",650,1,1,29.9339552047467
4073,14,0.0541126698546172,-0.251908445982112,"Never-taker",-3.5,37.4033937943365,33.9033937943365,"Failure: non-random eligibility",2288,1,0,37.4033937943365
4074,10,-1.38029233381663,-0.5394543003422,"Never-taker",-3.5,42.2252514005454,38.7252514005454,"Failure: non-random eligibility",782,1,0,42.2252514005454
4075,14,2.23547982989725,0.972576413286026,"Complier",-5,47.1192638861237,42.1192638861237,"Failure: non-random eligibility",4846,0,0,47.1192638861237
4076,11,-0.174047720561071,-0.0776344642899568,"Never-taker",-3.5,41.540088725081,38.040088725081,"Failure: non-random eligibility",3447,0,0,41.540088725081
4077,14,-0.0955305851229204,-0.677745541000526,"Never-taker",-3.5,45.4331626492493,41.9331626492493,"Failure: non-random eligibility",2070,1,0,45.4331626492493
4078,12,0.612821364407232,0.769657062639996,"Complier",-5,47.7449098547924,42.7449098547924,"Failure: non-random eligibility",214,1,1,42.7449098547924
4079,11,-1.40536256805299,-2.34604980249123,"Never-taker",-3.5,38.2441864343614,34.7441864343614,"Failure: non-random eligibility",4129,0,0,38.2441864343614
4080,12,0.417942708305933,0.538615692108145,"Complier",-5,43.3354550085217,38.3354550085217,"Failure: non-random eligibility",4194,0,0,43.3354550085217
4081,13,0.985658729044967,1.11659976141765,"Complier",-5,47.2207582055446,42.2207582055446,"Failure: non-random eligibility",838,1,1,42.2207582055446
4082,12,0.708055590762661,0.0480045270535347,"Never-taker",-3.5,45.8811089711821,42.3811089711821,"Failure: non-random eligibility",3120,0,0,45.8811089711821
4083,11,-0.934567509261688,-1.23182041487101,"Never-taker",-3.5,43.9476236229194,40.4476236229194,"Failure: non-random eligibility",971,1,0,43.9476236229194
4084,14,0.433097449077964,-0.146081624417474,"Never-taker",-3.5,50.319797251823,46.819797251823,"Failure: non-random eligibility",3880,0,0,50.319797251823
4085,15,0.755307195514035,0.599232661589294,"Complier",-5,48.7157295768266,43.7157295768266,"Failure: non-random eligibility",1867,1,1,43.7157295768266
4086,14,0.489105611417855,-0.000950738521606241,"Never-taker",-3.5,53.0602830115806,49.5602830115806,"Failure: non-random eligibility",2579,0,0,53.0602830115806
4087,14,0.483499662970557,-0.524632874485556,"Never-taker",-3.5,45.8817247875835,42.3817247875835,"Failure: non-random eligibility",4799,0,0,45.8817247875835
4088,13,0.325674341620263,-0.164325668400258,"Never-taker",-3.5,57.9795161439652,54.4795161439652,"Failure: non-random eligibility",4386,0,0,57.9795161439652
4089,14,1.01790040779245,-1.38678634266973,"Never-taker",-3.5,42.0671707616949,38.5671707616949,"Failure: non-random eligibility",2184,1,0,42.0671707616949
4090,14,0.55792006030853,-0.530430687573769,"Never-taker",-3.5,48.7331705978697,45.2331705978697,"Failure: non-random eligibility",2479,1,0,48.7331705978697
4091,13,0.093752755103624,-1.2038759960485,"Never-taker",-3.5,42.1097001495773,38.6097001495773,"Failure: non-random eligibility",4132,0,0,42.1097001495773
4092,11,0.184319955727202,0.301844425450812,"Complier",-5,47.3588180302447,42.3588180302447,"Failure: non-random eligibility",2295,1,1,42.3588180302447
4093,8,-2.5198934883363,0.292160567907971,"Complier",-5,32.1233330937334,27.1233330937334,"Failure: non-random eligibility",283,1,1,27.1233330937334
4094,13,1.62582434643298,-1.15360496795846,"Never-taker",-3.5,53.720661589022,50.220661589022,"Failure: non-random eligibility",2815,0,0,53.720661589022
4095,13,-0.0112013083093951,1.4671832988746,"Always-taker",-2,50.8727109208976,48.8727109208976,"Failure: non-random eligibility",2846,0,1,48.8727109208976
4096,14,0.635319943783891,0.595426810254872,"Complier",-5,49.494460478975,44.494460478975,"Failure: non-random eligibility",3173,0,0,49.494460478975
4097,15,0.474740131831554,-1.47468394097685,"Never-taker",-3.5,46.3259402951466,42.8259402951466,"Failure: non-random eligibility",4086,0,0,46.3259402951466
4098,11,-1.40689421889901,-0.373318971717963,"Never-taker",-3.5,43.0985384833023,39.5985384833023,"Failure: non-random eligibility",1118,1,0,43.0985384833023
4099,13,0.265856609135666,1.33386065903516,"Always-taker",-2,43.5535417800936,41.5535417800936,"Failure: non-random eligibility",4232,0,1,41.5535417800936
4100,11,0.0636224034540158,-0.000187356608957725,"Never-taker",-3.5,45.86664998641,42.36664998641,"Failure: non-random eligibility",1969,1,0,45.86664998641
4101,13,1.82655466228096,-2.10150068847128,"Never-taker",-3.5,50.108794281751,46.608794281751,"Failure: non-random eligibility",4972,0,0,50.108794281751
4102,9,-1.62039942509107,-0.152837986398901,"Never-taker",-3.5,42.8689648476684,39.3689648476684,"Failure: non-random eligibility",1361,1,0,42.8689648476684
4103,12,0.118664139219409,0.0345671700911194,"Never-taker",-3.5,44.5189911175544,41.0189911175544,"Failure: non-random eligibility",2889,0,0,44.5189911175544
4104,12,-0.480267779768128,0.741095696525539,"Complier",-5,38.9387585685259,33.9387585685259,"Failure: non-random eligibility",787,1,1,33.9387585685259
4105,13,-0.467446594857659,-1.3617541216002,"Never-taker",-3.5,42.5607028734328,39.0607028734328,"Failure: non-random eligibility",3830,0,0,42.5607028734328
4106,14,-0.156775657755088,-0.295522630110003,"Never-taker",-3.5,47.4109028666296,43.9109028666296,"Failure: non-random eligibility",4640,0,0,47.4109028666296
4107,12,0.0552930993560952,0.623852004985504,"Complier",-5,42.3288549286377,37.3288549286377,"Failure: non-random eligibility",2911,0,0,42.3288549286377
4108,15,0.587046033104369,-0.0931763168843259,"Never-taker",-3.5,53.8985844024075,50.3985844024075,"Failure: non-random eligibility",3096,0,0,53.8985844024075
4109,13,-0.735634230578854,-0.471823879350793,"Never-taker",-3.5,45.7602747922807,42.2602747922807,"Failure: non-random eligibility",491,1,0,45.7602747922807
4110,10,-1.42449947761631,-0.109139264351531,"Never-taker",-3.5,44.9682906552126,41.4682906552126,"Failure: non-random eligibility",2576,0,0,44.9682906552126
4111,14,0.79189685799771,-0.415565853701896,"Never-taker",-3.5,48.4368742079597,44.9368742079597,"Failure: non-random eligibility",1977,1,0,48.4368742079597
4112,15,1.17077600612582,0.967860037723037,"Complier",-5,56.0085483869964,51.0085483869964,"Failure: non-random eligibility",4259,0,0,56.0085483869964
4113,11,-0.79439036460977,0.437401330519545,"Complier",-5,39.1467546056875,34.1467546056875,"Failure: non-random eligibility",258,1,1,34.1467546056875
4114,11,-1.2538779775848,-0.0222470892234111,"Never-taker",-3.5,43.4468986491073,39.9468986491073,"Failure: non-random eligibility",811,1,0,43.4468986491073
4115,14,1.67390291534433,0.149991203594931,"Complier",-5,48.8203380321766,43.8203380321766,"Failure: non-random eligibility",4258,0,0,48.8203380321766
