"pupil_id","school_id","female","disadvantaged","baseline_score","parental_education_years","simulated_parental_affluence","simulated_latent_motivation","simulated_y0","simulated_y1","simulated_individual_effect","assigned_small_class","received_small_class","end_school_year_score"
4612,19,1,0,50.7241270991713,8.84397720185985,-0.71245080330954,1.75757250791664,42.9366384085504,46.9366384085504,4,1,1,46.9366384085504
4613,19,1,1,38.2839420021837,12.0162842819786,0.0265017177720424,-0.163457748151822,37.3627521734106,41.3627521734106,4,1,1,41.3627521734106
4614,19,0,1,54.478829119204,11.9708028207062,1.5116820005023,-0.126275215385047,41.693191604286,45.693191604286,4,1,1,45.693191604286
4615,19,1,1,38.6184422031328,12.0001652298621,0.458022263339769,0.180086755196586,35.071551382906,39.071551382906,4,0,0,35.071551382906
4616,19,1,0,45.8625513448216,11.8045616516387,0.474497837503131,0.622433152420461,47.2643546544103,51.2643546544103,4,0,0,47.2643546544103
4617,19,1,0,61.5973308079994,14.6136509352173,-1.64354715109498,1.25983254624044,53.7323913791246,57.7323913791246,4,0,0,53.7323913791246
4618,19,0,0,33.6591164036444,8.51828918793549,-0.872642044246374,0.987522028204137,31.4664165687246,35.4664165687246,4,1,1,35.4664165687246
4619,19,1,1,50.8915842833702,10.1484495530599,-0.456797239999379,2.0371535464773,44.4761551996739,48.4761551996739,4,0,0,44.4761551996739
4620,19,0,0,55.7524877872513,13.0915870881034,-1.33495032849537,0.586128500061108,47.1161556021742,51.1161556021742,4,1,1,51.1161556021742
4621,19,1,1,45.7436970146405,9.3953433368329,0.315736383774215,0.0135532981870787,41.2127965790397,45.2127965790397,4,0,0,41.2127965790397
4622,19,1,0,46.2580994940663,10.5191358227246,0.508268144792159,-0.203805592194436,40.0047787896855,44.0047787896855,4,0,0,40.0047787896855
4623,19,1,1,47.4265016705273,11.1799993643873,-1.18380561288544,-0.113231760682822,30.6433903013466,34.6433903013466,4,1,1,34.6433903013466
4624,19,0,1,52.2585592613478,13.1730072241969,1.12134814069817,0.850803685810857,45.6792579384614,49.6792579384614,4,0,0,45.6792579384614
4625,19,1,0,41.3971778354825,14.0855863883925,1.05889056413111,-0.694999836539229,40.5991391664459,44.5991391664459,4,1,1,44.5991391664459
4626,19,0,0,50.9773856004873,10.9903383426293,-0.387462061441155,-0.641165885421412,42.6874163083092,46.6874163083092,4,1,1,46.6874163083092
4627,19,0,0,40.591016399674,7.1353057327413,-1.4835600219067,-0.459252020664211,27.4167939099246,31.4167939099246,4,0,0,27.4167939099246
4628,19,1,1,47.8461969670662,14.1628528411464,0.492050734464579,-0.869953382610163,42.8281590894807,46.8281590894807,4,0,0,42.8281590894807
4629,19,0,0,46.8342565101137,16.4628159425396,1.10701289490438,0.717188909431578,43.5743247681135,47.5743247681135,4,1,1,47.5743247681135
4630,19,0,0,39.466867075599,14.2111561389627,0.817220985920339,-1.54014592755514,34.7533845329573,38.7533845329573,4,1,1,38.7533845329573
4631,19,0,1,55.4685102369301,11.9426553275624,-0.231715337212326,2.11442595699301,51.052829023841,55.052829023841,4,1,1,55.052829023841
4632,19,1,1,48.2672121244058,12.5315055565256,1.96704207888348,1.69775997964747,49.0173728168874,53.0173728168874,4,1,1,53.0173728168874
4633,19,1,0,44.0614736835881,11.0189525326131,-0.550560883659976,0.280955078232232,34.6544306488721,38.6544306488721,4,0,0,34.6544306488721
4634,19,1,0,50.3690685354896,7.66152689017434,-1.37761218384626,1.08997079251128,40.7813802980318,44.7813802980318,4,0,0,40.7813802980318
4635,19,0,1,38.1480281378908,15.6241302892147,-0.796544552239761,0.779410102841264,39.7921047217002,43.7921047217002,4,1,1,43.7921047217002
4636,19,1,1,48.9988726197802,15.8288576083828,1.04650172144163,-0.649219056883346,44.0857850838264,48.0857850838264,4,0,0,44.0857850838264
4637,19,1,0,36.0234000518617,9.77448673495517,-0.675011033563679,0.289052510742893,35.2736646504351,39.2736646504351,4,1,1,39.2736646504351
4638,19,0,0,40.922707813626,10.991628797327,-1.67341229804052,-0.415866385325152,44.9411949756603,48.9411949756603,4,0,0,44.9411949756603
4639,19,1,0,58.6761404555866,12.5281076058149,0.309044343342581,1.10007759748545,47.8861507865896,51.8861507865896,4,1,1,51.8861507865896
4640,19,1,0,47.3174433804872,10.8278348598825,0.578768013405162,0.466680456451022,43.1200377475341,47.1200377475341,4,0,0,43.1200377475341
4641,19,0,0,36.2270526109902,7.82853157698431,-0.21644488108715,-1.93159368835742,24.9313993742114,28.9313993742114,4,1,1,28.9313993742114
4642,19,0,0,40.2259717194379,12.5885564555889,-1.03699618889672,-0.724853623563325,36.9091807083048,40.9091807083048,4,1,1,40.9091807083048
4643,19,1,1,36.2774191634573,12.9597822813052,0.211224674126141,0.808133168866103,39.0557708861935,43.0557708861935,4,0,0,39.0557708861935
4644,19,1,0,65.8940196141849,13.8951765832481,-0.743005750654625,-0.134294418973187,50.591640680346,54.591640680346,4,1,1,54.591640680346
4645,19,1,0,53.6039432153572,10.1741246466176,-0.547552587791771,0.63806546712371,44.4680081639745,48.4680081639745,4,0,0,44.4680081639745
4646,19,1,0,49.2017523441725,14.6348503929404,1.61130425463897,-0.0754655075767636,46.7668086513461,50.7668086513461,4,0,0,46.7668086513461
4647,19,1,0,54.7811317818406,16.880470427235,1.31685561109632,-0.497756073938206,60.4651125984481,64.4651125984481,4,0,0,60.4651125984481
4648,19,0,0,35.9451059390621,13.9607422864308,-1.16074386773321,-1.66332809759354,39.4502405596796,43.4502405596796,4,1,1,43.4502405596796
4649,19,1,1,42.9585918146611,8.60111657646984,-1.28306845972622,1.05983522618581,33.3302688432117,37.3302688432117,4,0,0,33.3302688432117
4650,19,0,0,59.0982766126546,9.94112257930499,-0.584556014506941,-0.0860224719359889,44.3542245505136,48.3542245505136,4,0,0,44.3542245505136
4651,19,0,1,46.8173467004984,10.3732875340451,-0.00723042280528641,-0.443987644264085,42.3367626474351,46.3367626474351,4,1,1,46.3367626474351
4652,19,0,0,43.9767331171769,9.26695875247314,0.403530907642969,-1.08929216706524,39.4236778049159,43.4236778049159,4,1,1,43.4236778049159
4653,19,1,0,67.7199411428821,14.5780341813051,1.47705015565043,0.0611380494572807,61.8095228353784,65.8095228353784,4,1,1,65.8095228353784
4654,19,0,0,40.6686341789963,9.35188039690931,-0.517174437862797,-0.0988327036213742,33.8154011050765,37.8154011050765,4,1,1,37.8154011050765
4655,19,1,1,51.2818005456792,11.2239315777071,0.777832303996988,1.09175019755414,38.7495230650927,42.7495230650927,4,1,1,42.7495230650927
4656,19,0,0,66.6574093288817,11.3381332548094,-0.350767698010165,-1.76401009815487,51.2109196291664,55.2109196291664,4,0,0,51.2109196291664
4657,19,1,0,62.7052169024035,12.9706967317675,-0.116852327262259,0.445185264172284,46.0106686327665,50.0106686327665,4,1,1,50.0106686327665
4658,19,1,1,36.3530455495255,12.6041177737362,0.88083682575554,0.158549034312997,39.7080330014297,43.7080330014297,4,0,0,39.7080330014297
4659,19,0,0,45.4247565866899,11.6862734374917,-0.98343606396433,1.48286634623744,41.4164600785523,45.4164600785523,4,0,0,41.4164600785523
4660,19,1,0,57.8687112361634,12.9738675380902,-0.961187852739791,0.64885058455031,55.0596946918634,59.0596946918634,4,1,1,59.0596946918634
4661,19,1,0,45.6452246296769,10.6553024187762,-1.09778011161592,-0.343741124670916,31.1527218690632,35.1527218690632,4,1,1,35.1527218690632
4662,19,0,0,30.9531131271633,8.21279387447994,-1.0221516975502,-0.121834766742778,32.3623077015395,36.3623077015395,4,1,1,36.3623077015395
4663,19,0,0,53.4257077652252,10.8716162525686,-0.71633092969365,-0.874724465155155,40.8519423393799,44.8519423393799,4,0,0,40.8519423393799
4664,19,1,0,45.3651358316997,14.5015501573475,0.672069397328111,-0.0997030873803545,47.5398128755294,51.5398128755294,4,0,0,47.5398128755294
4665,19,1,0,66.6730407756874,11.9449056018555,0.816685513566068,0.198638996434767,60.762542170596,64.762542170596,4,0,0,60.762542170596
4666,19,0,1,23.1467930701654,13.6952165691862,0.729491518076618,-1.58385940993665,34.2728946934359,38.2728946934359,4,1,1,38.2728946934359
4667,19,0,1,46.8750736432918,8.30308773103964,-1.02129028594252,-0.865173454045899,29.3488910465766,33.3488910465766,4,1,1,33.3488910465766
4668,19,0,0,65.4373506019363,16.1331833141702,0.885964909736919,1.31539465767557,59.4031154765909,63.4031154765909,4,0,0,59.4031154765909
4669,19,1,0,33.3811640345034,10.7279759979569,-0.765449398914294,-0.0962277186661761,32.603066538664,36.603066538664,4,0,0,32.603066538664
4670,19,0,1,61.5674866434756,15.2388821057518,1.54884043471951,0.648929051256038,55.6394633379454,59.6394633379454,4,0,0,55.6394633379454
4671,19,1,0,51.3134107864315,15.3367782611252,-0.629492245991445,0.798656718158274,48.8727179687254,52.8727179687254,4,0,0,48.8727179687254
4672,19,1,0,56.7139026824662,14.6033747406815,-1.05602599900727,0.279695529288286,47.833313245285,51.833313245285,4,0,0,47.833313245285
4673,19,1,1,44.4736152865533,11.5467157802464,-1.57104866552335,1.31271661467773,38.8043667715604,42.8043667715604,4,1,1,42.8043667715604
4674,19,0,0,33.7869729415699,7.01824240130565,-1.56329359066294,-0.765739999115399,32.1251350446734,36.1251350446734,4,0,0,32.1251350446734
4675,19,0,1,50.6946229935477,9.94084431207942,-0.702580588614934,-0.319561278952502,31.8315797520671,35.8315797520671,4,0,0,31.8315797520671
4676,19,1,0,44.5929230480626,10.9069619699014,-1.24612379886354,-0.857104136327775,30.3237930240891,34.3237930240891,4,0,0,30.3237930240891
4677,19,0,1,36.5457907755423,8.45089284634056,-1.57813186531125,-0.509946519073513,19.3342441522922,23.3342441522922,4,1,1,23.3342441522922
4678,19,1,0,46.726176279138,11.8520490445649,1.36689875264833,-1.82961365461166,47.802854890178,51.802854890178,4,1,1,51.802854890178
4679,19,1,0,52.5257297714436,16.6577685571254,-0.410636664479035,-1.00290599595891,47.9199749241578,51.9199749241578,4,1,1,51.9199749241578
4680,19,0,1,46.8895836899095,12.0918976867414,-0.712030937242762,0.487696285354135,41.6769222875677,45.6769222875677,4,1,1,45.6769222875677
4681,19,0,0,58.6497812422949,15.0385896016036,0.464807894723035,0.67006313171141,52.5018331376449,56.5018331376449,4,0,0,52.5018331376449
4682,19,0,0,34.5521995784799,11.8833795372195,0.513402441462227,-1.60358048226317,32.4581436825513,36.4581436825513,4,1,1,36.4581436825513
4683,19,0,0,48.2413055099214,10.6932385048279,-1.40690789958937,1.21343832268118,34.5284009143615,38.5284009143615,4,0,0,34.5284009143615
4684,19,1,0,56.2007468220023,14.1515720628906,1.2196645992792,-0.232827269408176,54.0768228191775,58.0768228191775,4,0,0,54.0768228191775
4685,19,1,1,39.8781508121211,13.863993397784,-0.390608775906354,-0.371000067531571,45.0829364210342,49.0829364210342,4,0,0,45.0829364210342
4686,19,1,1,45.7105832860085,9.29191998336708,-1.12183728533509,-0.0471165934442916,38.9029584505945,42.9029584505945,4,1,1,42.9029584505945
4687,19,0,0,45.4836682220892,7.78174728433348,-1.70878828265186,0.602716493096635,37.8311634892564,41.8311634892564,4,0,0,37.8311634892564
4688,19,1,1,40.2442940327613,6.86991299238285,-0.825855402509517,0.408011870156534,35.203830486655,39.203830486655,4,0,0,35.203830486655
4689,19,1,0,49.2130726774431,9.38449775658976,-0.539377197118808,-0.519265848077052,34.9820846210518,38.9820846210518,4,1,1,38.9820846210518
4690,19,0,0,53.0701193716028,11.0704757447807,-1.06775784405509,-0.77244619003831,50.3054203049118,54.3054203049118,4,0,0,50.3054203049118
4691,19,0,0,53.8026248329834,12.9385031562351,1.40617080959732,0.362178233601173,54.1759057276942,58.1759057276942,4,0,0,54.1759057276942
4692,19,0,1,41.8656205405152,10.6459053781467,0.687619456253904,0.912016854738848,41.0043932633956,45.0043932633956,4,0,0,41.0043932633956
4693,19,0,1,44.3848134230068,6,-0.71890340420755,1.25139312073346,33.03168868135,37.03168868135,4,1,1,37.03168868135
4694,19,0,1,50.8816652231591,11.1903979465765,1.14697891382508,0.253816999571925,44.6919774206549,48.6919774206549,4,0,0,44.6919774206549
4695,19,0,0,52.0645085295692,16.5792007014264,0.264843474930537,0.897476549357744,53.5443387547583,57.5443387547583,4,0,0,53.5443387547583
4696,19,0,1,41.957285344906,8.1734656866334,-1.61307733779893,0.200205042346771,29.9821487002559,33.9821487002559,4,0,0,29.9821487002559
4697,19,1,0,45.1387027966743,9.52315297627584,-0.274460672500134,-0.202962567675732,39.5622250453587,43.5622250453587,4,1,1,43.5622250453587
4698,19,0,0,50.3289535011006,13.1294052249712,-0.662652432265347,1.69507771182756,50.7488501617494,54.7488501617494,4,1,1,54.7488501617494
4699,19,1,0,68.0147406001454,18.54911743095,2.40746448660641,0.79825153889649,74.3558881940782,78.3558881940782,4,1,1,78.3558881940782
4700,19,1,0,54.762103989915,14.2528098524891,0.58939328595757,0.251573841457745,52.2557586481538,56.2557586481538,4,0,0,52.2557586481538
4701,19,1,0,39.1594270287262,13.4078803335638,1.14667830526939,1.02165501121541,49.7105478201521,53.7105478201521,4,1,1,53.7105478201521
4702,19,0,0,54.8627345986433,13.2011315255778,1.8503921426508,1.41989173809026,62.9625407453546,66.9625407453546,4,1,1,66.9625407453546
4703,19,0,1,56.9538001237531,16.4121309247052,-0.617774379005703,-0.355672780495032,40.2440633292944,44.2440633292944,4,1,1,44.2440633292944
4704,19,0,1,41.9580068443602,12.9994180927454,1.28242388410614,1.3478086165791,46.7185388994354,50.7185388994354,4,1,1,50.7185388994354
4705,19,0,1,32.1145225671278,15.5743277862526,1.19075375189144,-2.39629030474159,36.1302035123761,40.1302035123761,4,0,0,36.1302035123761
4706,19,1,1,52.130720498858,12.841076052743,-0.908269958955637,0.719345527024774,46.8212107859163,50.8212107859163,4,0,0,46.8212107859163
4707,19,1,0,22.7190012364694,11.2882439650534,0.667837176904765,-0.752997468590836,31.608000568028,35.608000568028,4,1,1,35.608000568028
4708,19,0,1,34.2529335562772,11.6396072228264,-0.24632166588519,1.11840645599588,31.7001117862068,35.7001117862068,4,1,1,35.7001117862068
4709,19,0,1,64.8974173062935,13.4219959165845,0.658491669907999,0.605830479581859,54.3016904745793,58.3016904745793,4,1,1,58.3016904745793
4710,19,0,0,46.0732191600984,12.8889498183573,-0.264755725176996,1.38545332147443,39.1816455257945,43.1816455257945,4,1,1,43.1816455257945
4711,19,1,1,57.955923052793,11.9956002128445,0.498121930527619,0.236544579426906,56.0965905144859,60.0965905144859,4,1,1,60.0965905144859
4712,19,1,0,42.6815076444154,11.0587793491637,-0.0613060434722306,1.27013412823809,45.509559580465,49.509559580465,4,0,0,45.509559580465
4713,19,1,0,50.4603441468933,10.9302247794768,0.0946414273859321,-1.10870162743093,42.4240275138702,46.4240275138702,4,1,1,46.4240275138702
4714,19,1,1,45.2883729008724,16.1821870537206,0.0709315174628738,-0.534936909776129,38.9000903299129,42.9000903299129,4,1,1,42.9000903299129
4715,19,0,1,44.1637845897003,13.6124764542942,-1.08216741096298,0.088489373987854,45.2992337643081,49.2992337643081,4,0,0,45.2992337643081
4716,19,1,0,54.0195723056874,14.8353629183095,3.41839632718184,-1.14737428214473,59.8082766377938,63.8082766377938,4,0,0,59.8082766377938
4717,19,1,1,57.395327528382,9.89220826208895,-0.136649026380631,0.65502954215936,46.227365629889,50.227365629889,4,1,1,50.227365629889
4718,19,1,1,44.3707877162151,10.608558087578,0.424586317240707,1.01483113065949,37.5286109830224,41.5286109830224,4,0,0,37.5286109830224
4719,19,1,0,44.7332237911839,15.01362209991,-0.209537090107036,0.491079225739415,41.06353107433,45.06353107433,4,1,1,45.06353107433
4720,19,0,0,49.5230817231644,15.1657160335759,0.363494532612979,0.0561147108899914,48.4386981993098,52.4386981993098,4,1,1,52.4386981993098
4721,19,1,1,37.3098643322286,11.4055526868881,1.2001704489408,-0.889915954595497,39.00239743993,43.00239743993,4,1,1,43.00239743993
4722,19,1,1,40.1023885000073,12.5660165382543,0.75378763253522,-2.06535310310346,43.2643752347586,47.2643752347586,4,0,0,43.2643752347586
4723,19,0,1,55.8316162525462,12.0138024720632,-0.553862619777407,0.576737708847458,47.5953262774221,51.5953262774221,4,0,0,47.5953262774221
4724,19,0,0,45.8042547014125,11.0176990463643,0.151590401992456,-1.65139651969519,44.3878064137916,48.3878064137916,4,1,1,48.3878064137916
4725,19,1,1,46.1583754710774,12.850542291094,1.64388838944657,1.40837195544724,50.6608066908937,54.6608066908937,4,0,0,50.6608066908937
4726,19,0,0,55.3934792886926,11.8065624069976,0.814693888523309,3.28055886607282,64.416133346129,68.416133346129,4,1,1,68.416133346129
4727,19,0,1,48.1655846621001,12.023900531748,1.86567079118153,-0.968528476558114,46.7522344900518,50.7522344900518,4,0,0,46.7522344900518
4728,19,1,0,42.3657884733803,11.2644448624464,-1.04233552664783,0.123480596954124,44.142930856812,48.142930856812,4,0,0,44.142930856812
4729,19,0,0,65.2276666598436,6,-1.97373242773367,2.2426659488415,41.8486853048946,45.8486853048946,4,0,0,41.8486853048946
4730,19,1,1,31.1369411564675,14.7393788997864,0.282633309087391,-0.701521915101785,33.3096017665801,37.3096017665801,4,0,0,33.3096017665801
4731,19,0,1,39.0976550403497,10.94820513196,0.273754509019527,-0.622879112417513,38.5275638398874,42.5275638398874,4,0,0,38.5275638398874
4732,19,0,0,49.4282979278162,9.47384524432712,-0.877880249042462,0.388450708637603,39.2283670425896,43.2283670425896,4,0,0,39.2283670425896
4733,19,0,1,54.9925569498041,12.937073139749,0.97994240040837,1.08014314643892,51.2974102256314,55.2974102256314,4,1,1,55.2974102256314
4734,19,0,0,43.9263965593071,13.4654362174417,1.72096798213617,-0.236457288007063,45.3288298577023,49.3288298577023,4,1,1,49.3288298577023
4735,19,0,0,47.5892168326113,14.3980307335397,0.163509438819564,-0.0511006511155779,43.0826466882269,47.0826466882269,4,1,1,47.0826466882269
4736,19,0,0,52.1726728931184,13.5303061678991,1.33512642946619,0.442518089055673,48.3357418172714,52.3357418172714,4,0,0,48.3357418172714
4737,19,0,0,44.6703597222336,10.6432444636772,1.21617834505845,-0.342275763087013,39.0728534200053,43.0728534200053,4,1,1,43.0728534200053
4738,19,0,1,59.3039447270711,11.2104521106143,-1.55081865354515,1.99202995029136,45.3568882002933,49.3568882002933,4,0,0,45.3568882002933
4739,19,0,1,36.8995172154061,14.2966182303425,0.418613987458056,-0.809760089009077,38.1019343003795,42.1019343003795,4,1,1,42.1019343003795
4740,19,1,0,45.3783009204667,11.5533753511896,-1.23685556033504,-0.154148748728619,34.7557685045308,38.7557685045308,4,0,0,34.7557685045308
4741,19,1,1,46.0402020673468,13.6563680392048,0.467350111154181,0.0991247049708985,44.9230224691541,48.9230224691541,4,0,0,44.9230224691541
4742,19,0,1,48.2508703539999,15.2071958371314,1.18119665494478,-0.345832222807121,47.4555823171726,51.4555823171726,4,0,0,47.4555823171726
4743,19,1,0,54.7199293200862,14.4357945470579,0.858397957500978,0.0604176254753041,51.1289352910267,55.1289352910267,4,1,1,55.1289352910267
4744,19,1,0,56.9065201743635,11.5749538803798,0.656040804457991,0.727088774576297,57.2163631645543,61.2163631645543,4,0,0,57.2163631645543
4745,19,0,0,55.6016790140037,9.99873566412995,0.655462773858491,0.064912675060998,45.21373572847,49.21373572847,4,1,1,49.21373572847
4746,19,1,0,49.9056887550939,15.7804131588484,3.01345573565837,0.440434589646734,57.6045888489097,61.6045888489097,4,0,0,57.6045888489097
4747,19,0,1,34.7441445812862,9.08461254365446,1.05744044398519,-0.660774695496523,34.909618248557,38.909618248557,4,1,1,38.909618248557
4748,19,1,0,55.1551426070478,13.8674139172718,0.0836709332195713,1.50924813756442,56.3823759398261,60.3823759398261,4,0,0,56.3823759398261
4749,19,1,1,39.4041100977907,14.7576663729901,1.54114629804406,-0.25587932014101,40.5817293424048,44.5817293424048,4,1,1,44.5817293424048
4750,19,1,1,51.7970148160446,15.4766745719295,-1.3251063806192,0.505482450607604,42.4102665612125,46.4102665612125,4,1,1,46.4102665612125
4751,20,0,0,43.0116662754842,13.9704400501783,0.437396840451428,0.305266825658497,41.5372425576882,45.5372425576882,4,0,0,41.5372425576882
4752,20,0,1,40.2663825904278,11.00060890098,2.02964982140816,-1.11249533978638,36.7101065432096,40.7101065432096,4,1,1,40.7101065432096
4753,20,0,0,36.1366806496257,14.924441675177,-0.814719342584603,-2.44444582254265,38.4714354795404,42.4714354795404,4,0,0,38.4714354795404
4754,20,1,0,40.6140283684424,9.95868179487842,1.79677150889576,-0.531846858926377,51.0497364962755,55.0497364962755,4,1,1,55.0497364962755
4755,20,1,1,54.9892779379615,11.2405351777407,-0.956593229551224,2.08903538284377,50.4756534201758,54.4756534201758,4,1,1,54.4756534201758
4756,20,0,0,35.2901283546041,7.86787549246034,-1.19104648362305,-0.402959410435314,30.4553283588756,34.4553283588756,4,1,1,34.4553283588756
4757,20,1,1,41.6372394022815,8.36445422913643,-1.09506399018734,0.551162859408362,35.1009603087405,39.1009603087405,4,0,0,35.1009603087405
4758,20,0,0,50.5279925301862,12.580592611114,-0.289643805452457,-0.510859436697467,42.7571162408905,46.7571162408905,4,0,0,42.7571162408905
4759,20,0,0,55.9529478281737,9.64399375731865,0.385259862938569,0.715057120762053,51.6214607211758,55.6214607211758,4,1,1,55.6214607211758
4760,20,1,1,40.3779393354938,9.79786611205565,-0.319733875847507,-1.13363140733966,32.8738047966985,36.8738047966985,4,0,0,32.8738047966985
4761,20,0,1,49.0993207533154,10.224677383825,0.0746155769116938,-0.0885161836133215,38.8905092372787,42.8905092372787,4,0,0,38.8905092372787
4762,20,1,0,52.0621085336652,9.37461967533096,-0.597755819683978,1.12836541966735,44.5986192893623,48.5986192893623,4,0,0,44.5986192893623
4763,20,0,0,49.1692154109393,11.3713890012807,-0.948085325976104,0.400342428723649,44.3265706391967,48.3265706391967,4,0,0,44.3265706391967
4764,20,0,1,35.330940939788,12.1771459067577,0.892606544715324,0.356559841012998,40.85355821934,44.85355821934,4,1,1,44.85355821934
4765,20,0,1,40.5413317221988,10.770960596896,-0.821821646362585,-0.359873480954476,37.903203801077,41.903203801077,4,0,0,37.903203801077
4766,20,1,1,51.2387485319809,9.63335732473601,-0.908826888437475,2.15013577261959,43.503796175303,47.503796175303,4,0,0,43.503796175303
4767,20,1,1,41.762929410681,6,-1.60539085888164,1.65042686304528,29.4596180216895,33.4596180216895,4,0,0,29.4596180216895
4768,20,1,0,49.5474900385799,12.962076651469,0.646363236032655,1.29806279029674,44.1895930948237,48.1895930948237,4,1,1,48.1895930948237
4769,20,0,0,40.9712238197073,7.65000644704576,-2.3786399591513,-1.10369132176511,31.7969695757145,35.7969695757145,4,1,1,35.7969695757145
4770,20,0,1,52.2205028520034,11.8760531560557,-0.822796463202029,0.371108901617456,47.540437845027,51.540437845027,4,0,0,47.540437845027
4771,20,0,0,53.2332051555522,9.5153484228861,-1.25307946398724,1.98457082924549,47.610091201951,51.610091201951,4,1,1,51.610091201951
4772,20,0,1,50.0686126676518,16.5155061786533,0.761322212099389,0.610798587319099,46.9829603300003,50.9829603300003,4,0,0,46.9829603300003
4773,20,0,0,49.8757495691241,10.9548184723566,0.798994309276923,0.123478123049973,41.4559079657917,45.4559079657917,4,1,1,45.4559079657917
4774,20,0,0,58.9433052571464,15.6369869653411,0.863472209582951,0.837947750092337,63.0480944906483,67.0480944906483,4,0,0,63.0480944906483
4775,20,1,0,33.2601285093172,8.32980701588241,-0.104111035294555,-0.908404632197069,38.1492147857427,42.1492147857427,4,1,1,42.1492147857427
4776,20,0,0,54.8179971502378,12.0108142743271,0.0106536154403816,-0.165175007568109,49.9343447873535,53.9343447873535,4,0,0,49.9343447873535
4777,20,0,1,35.5313162407471,10.0373767933195,-0.152540948422315,-1.05311446240193,36.6237700413149,40.6237700413149,4,1,1,40.6237700413149
4778,20,1,0,58.2333990568321,7.43623587392552,-1.25771498047635,1.44567405194471,50.0541557510564,54.0541557510564,4,1,1,54.0541557510564
4779,20,1,1,39.8241346826384,17.6555684777168,1.73092223513116,-0.336022862111641,44.6776492487508,48.6776492487508,4,1,1,48.6776492487508
4780,20,0,1,39.3123792631638,13.6141308261844,1.53058690444008,-0.31916302228664,39.99449019355,43.99449019355,4,0,0,39.99449019355
4781,20,1,1,45.9349952691968,13.6957063856302,0.439009452254863,0.692499077061378,55.587932615987,59.587932615987,4,0,0,55.587932615987
4782,20,0,1,47.9875059868029,11.8611217798693,-0.099905498964811,0.958024209241552,39.9917794031044,43.9917794031044,4,0,0,39.9917794031044
4783,20,0,1,41.7716435775612,10.7184389898014,-0.491974913061577,-1.18628988549745,29.8700402768872,33.8700402768873,4,1,1,33.8700402768873
4784,20,1,0,39.8124306965654,6,-1.39614543859331,-0.212306437586494,28.1684129083485,32.1684129083485,4,1,1,32.1684129083485
4785,20,1,1,41.1141593524945,13.9824382988525,0.753982562326822,-0.354071011733189,41.172660756875,45.172660756875,4,1,1,45.172660756875
4786,20,0,0,43.0565350147377,9.80105656229619,0.51680962595411,-1.47017090282133,39.6337751891324,43.6337751891324,4,0,0,39.6337751891324
4787,20,0,1,44.9094919822517,9.84498368509645,-0.0278491927892693,0.890859430059936,42.2943130394286,46.2943130394286,4,1,1,46.2943130394286
4788,20,1,0,52.9732687911576,10.9141866061856,0.404559895673181,2.14651232329285,49.4839437793565,53.4839437793565,4,1,1,53.4839437793565
4789,20,1,0,49.5298454227055,13.5949194596378,1.9148673448056,-0.298480936658576,49.7785608810383,53.7785608810383,4,1,1,53.7785608810383
4790,20,0,1,48.195216473244,16.60347710186,0.446387393665098,0.641165053050226,52.7606115528448,56.7606115528448,4,0,0,52.7606115528448
4791,20,0,0,54.4990722825967,19.1780838906001,2.5634181271163,-0.32230057904758,62.2857543687153,66.2857543687153,4,0,0,62.2857543687153
4792,20,0,0,38.2310227709363,10.366141310535,-1.48415781126658,-1.80505907627084,34.3459661974078,38.3459661974078,4,0,0,34.3459661974078
4793,20,0,1,55.2433893547415,11.4209544908824,-0.861664709129098,1.19214650285105,49.0067020757208,53.0067020757208,4,0,0,49.0067020757208
4794,20,0,1,57.0353050619779,10.6151620570264,0.119432098117535,0.129975965630705,43.9761290295641,47.9761290295641,4,0,0,43.9761290295641
4795,20,1,0,41.572740416969,10.8451982270922,0.853678210630427,0.509223570280841,46.8526352599157,50.8526352599157,4,1,1,50.8526352599157
4796,20,1,0,44.3815781107951,11.8811903689373,0.128123248421073,-0.179572969404939,45.2147553073829,49.2147553073829,4,1,1,49.2147553073829
4797,20,1,0,57.4780074818534,11.7536136438122,0.173960281584814,1.14570871752655,55.218727826211,59.218727826211,4,1,1,59.218727826211
4798,20,1,0,47.5101149887623,11.0813929122552,-0.406639504478137,-0.384260153045045,49.0356742500197,53.0356742500197,4,0,0,49.0356742500197
4799,20,1,1,45.1026571891261,14.2195611636655,-1.71352854000365,-0.23119778930005,31.2745335695516,35.2745335695516,4,1,1,35.2745335695516
4800,20,1,0,57.7433448311516,7.80891689210736,-2.32829219320285,-0.0430054382297952,43.2835692103065,47.2835692103065,4,0,0,43.2835692103065
4801,20,1,0,49.5450008136151,16.9542986181336,1.41098308630145,-1.54393238572903,46.0100015071746,50.0100015071746,4,0,0,46.0100015071746
4802,20,0,1,41.0835758577284,8.71820549586515,-1.11947435260019,1.50198283336912,31.9055528932775,35.9055528932775,4,1,1,35.9055528932775
4803,20,1,0,44.7737893684513,10.7327075504505,-1.38916717974216,-0.171397567110835,36.0284556528964,40.0284556528964,4,0,0,36.0284556528964
4804,20,1,0,57.6545816114961,17.6787438127403,2.45911631607073,-0.917535015527078,58.4717618874302,62.4717618874302,4,0,0,58.4717618874302
4805,20,0,0,46.975945600615,9.03184063928911,-1.50618463206432,-0.0391308119973151,38.0365444268792,42.0365444268792,4,1,1,42.0365444268792
