"municipality_id","year","area","population","population_log","population_log_squared","elderly_share","population_density","log_population_density","pm10","elderly_pm10","hospital","unobserved_risk","year_centered","ordinary_mortality","previous_year_mortality","true_pandemic_effect","reporting_shock","observed_mortality_ideal","observed_mortality_failure","historical_average_prediction","scenario","observed_mortality","selected_ml_method","mlcm_prediction","intuitive_excess","mlcm_excess","true_excess","non_pandemic_shock","intuitive_error","mlcm_error","true_no_pandemic_mortality"
556,2020,"North East",8551,9.05380782624277,81.9714361545349,25.8146958454129,109.961286948581,4.70012836701703,24.1211888596877,622.681153842598,1,0.851584150726657,5,31.1434634413515,28.9169493678869,10.2607480629091,0,41.4042115042606,41.4042115042606,29.1272159915761,"Failure: extra reporting shock",41.4042115042606,"Random forest",29.223792656454,12.2769955126845,12.1804188478066,10.2607480629091,0,2.01624744977544,1.91967078489755,31.1434634413515
557,2020,"North West",8495,9.04728088141485,81.8532913472147,25.9569706259878,255.557606814195,5.54344785121305,33.1565126175249,860.642624073286,1,0.112590409231342,5,31.2026351825739,30.3685870949714,16.9088709518209,0,48.1115061343948,48.1115061343948,30.1148986089166,"Failure: extra reporting shock",48.1115061343948,"Random forest",29.8862119061133,17.9966075254782,18.2252942282815,16.9088709518209,0,1.08773657365728,1.31642327646059,31.2026351825739
558,2020,"North East",2209,7.70029980668086,59.2946171127693,26.6056528871785,165.113394265005,5.10663247583043,27.3028403742827,726.409893832208,1,0.6829104305804,5,29.061233670222,29.0587996711343,10.570468943525,0,39.631702613747,39.631702613747,29.1056736823826,"Failure: extra reporting shock",39.631702613747,"Random forest",29.0137097822769,10.5260289313644,10.61799283147,10.570468943525,0,-0.0444400121605639,0.0475238879450899,29.061233670222
559,2020,"South and Islands",1174,7.06779210074841,49.9536851794016,17.154577059878,250.967371927727,5.52532293836224,24.8708317043314,426.648599015209,1,0.4073621287603,5,25.3183468085996,24.0289650428479,1.36060999562531,3,26.6789568042249,29.6789568042249,24.4701541972369,"Failure: extra reporting shock",29.6789568042249,"Random forest",24.1573522531935,5.20880260698804,5.52160455103137,1.36060999562531,3,3.84819261136274,4.16099455540606,25.3183468085996
560,2020,"South and Islands",984,6.89117401353945,47.4882792848815,20.7496358711076,122.870322914712,4.81112951397655,18.2399461400377,378.472240714397,0,-0.208390933255695,5,24.4189595678396,23.5682934161707,1.29190447536001,3,25.7108640431996,28.7108640431996,24.1391952893959,"Failure: extra reporting shock",28.7108640431996,"Random forest",24.1740889557398,4.57166875380373,4.53677508745982,1.29190447536001,3,3.27976427844373,3.24487061209981,24.4189595678396
561,2020,"South and Islands",2222,7.70616605962345,59.3849953384924,17.9122415081649,281.291621728405,5.63939193093709,23.3223119258356,417.754883744322,0,-0.379339632333214,5,23.1542137415883,23.5795525598611,1.33555670044216,3,24.4897704420304,27.4897704420304,23.4773060021716,"Failure: extra reporting shock",27.4897704420304,"Random forest",23.5479018335704,4.01246443985889,3.94186860846006,1.33555670044216,3,2.67690773941672,2.60631190801789,23.1542137415883
562,2020,"North West",5280,8.57171992056754,73.4743823966543,20.7409273967052,1861.98218061804,7.52939688776868,32.61526462138,676.470835536373,1,-0.152390887883711,5,29.9728287804674,29.0022893332675,16.2972188368697,0,46.2700476173371,46.2700476173371,28.0176563920701,"Failure: extra reporting shock",46.2700476173371,"Random forest",28.9864110858476,18.252391225267,17.2836365314896,16.2972188368697,0,1.95517238839733,0.986417694619877,29.9728287804674
563,2020,"North West",2826,7.94668615044339,63.1498207736487,28.8079674320127,111.453380184465,4.71360638852821,33.1828843927654,955.931452887026,0,0.684803593651179,5,32.1823799565609,31.0793373919745,17.2243266247505,0,49.4067065813114,49.4067065813114,30.9144463296365,"Failure: extra reporting shock",49.4067065813114,"Random forest",30.9265818079625,18.492260251675,18.4801247733489,17.2243266247505,0,1.26793362692446,1.25579814859838,32.1823799565609
564,2020,"South and Islands",2042,7.62148657422891,58.0870576011516,28.4880023826992,218.074375569353,5.38483617693952,13.3515393221146,380.358684021103,0,-1.32424958816545,5,26.4802157356376,27.0805305172199,1.80093631438047,3,28.2811520500181,31.2811520500181,25.5049034224056,"Failure: extra reporting shock",31.2811520500181,"Random forest",26.8763379782545,5.77624862761251,4.40481407176359,1.80093631438047,3,3.97531231323204,2.60387775738312,26.4802157356376
565,2020,"North West",3735,8.22552626776484,67.6592823816893,21.8965610197665,113.697339820373,4.7335400040041,23.0054486506344,503.740210165721,0,-1.95399940697965,5,24.6590378886326,26.2042184532822,15.7516514174543,0,40.4106893060869,40.4106893060869,25.0938806255886,"Failure: extra reporting shock",40.4106893060869,"Random forest",26.4522073565521,15.3168086804983,13.9584819495348,15.7516514174543,0,-0.434842736955908,-1.79316946791945,24.6590378886326
566,2020,"Center",6346,8.75556936933621,76.6599949812585,22.2589812057393,70.9228702096946,4.26159295147696,26.6824697520121,593.924592732745,0,0.552948710537142,5,26.2997290613074,24.6462350322951,5.0489091150077,1,31.3486381763151,32.3486381763151,25.6509712270469,"Failure: extra reporting shock",32.3486381763151,"Random forest",25.2413699992422,6.69766694926818,7.10726817707292,5.0489091150077,1,1.64875783426048,2.05835906206522,26.2997290613074
567,2020,"South and Islands",1552,7.34738042915737,53.9839991707647,15.4810394034298,102.010067080486,4.62507150528156,20.2050146646156,312.79462816979,0,-2.04187243226335,5,20.3014019282084,19.4348800440593,0.849913660635898,3,21.1513155888443,24.1513155888443,19.2093799676191,"Failure: extra reporting shock",24.1513155888443,"Random forest",19.8989756700233,4.94193562122523,4.25233991882103,0.849913660635898,3,4.09202196058933,3.40242625818513,20.3014019282084
568,2020,"North West",2176,7.68536485340252,59.0648329299148,27.8909679152043,392.004511233845,5.97127334797385,36.6088527803771,1021.05633830993,0,0.41434884114815,5,31.0999149679041,30.6846757740513,17.3632744650344,0,48.4631894329385,48.4631894329385,31.0115172699012,"Failure: extra reporting shock",48.4631894329385,"Random forest",31.1164012769158,17.4516721630373,17.3467881560227,17.3632744650344,0,0.0883976980028827,-0.0164863090117215,31.0999149679041
569,2020,"North East",6388,8.76216796727922,76.7755874868141,26.1787799420318,41.2442523624131,3.71951176640366,32.8176278373433,859.125457373306,1,0.183077184244977,5,29.2972978425735,27.4106739157406,10.9095480419731,0,40.2068458845465,40.2068458845465,28.3037774464051,"Failure: extra reporting shock",40.2068458845465,"Random forest",28.5735493669667,11.9030684381414,11.6332965175799,10.9095480419731,0,0.993520396168334,0.723748475606817,29.2972978425735
570,2020,"North West",2920,7.97950810813326,63.6725496477645,22.0103701045398,1223.3994159015,7.10938866936965,27.8794776346545,613.637621059986,1,0.9108387325832,5,30.8450489655799,28.964789214229,16.1053524456607,0,46.9504014112406,46.9504014112406,29.5171193080265,"Failure: extra reporting shock",46.9504014112406,"Random forest",29.8258825849099,17.4332821032141,17.1245188263307,16.1053524456607,0,1.32792965755339,1.01916638066994,30.8450489655799
571,2020,"North East",1924,7.56226445191867,57.1878436407528,22.8013143793072,240.634367457749,5.48327863397885,30.6987441885015,699.971717291951,0,0.303949751229378,5,29.5123537119647,27.6753636194526,10.3897049746544,0,39.9020586866192,39.9020586866192,27.1381677173335,"Failure: extra reporting shock",39.9020586866192,"Random forest",27.8197044252686,12.7638909692857,12.0823542613506,10.3897049746544,0,2.37418599463125,1.69264928669618,29.5123537119647
572,2020,"North East",1010,6.91768932338945,47.8544255749364,21.4131912593752,35.9793668469433,3.58294563100633,27.8403149229167,596.149988165654,1,-0.195770715055686,5,26.2498804242897,26.7780593790517,10.036921382871,0,36.2868018071607,36.2868018071607,26.3564456184081,"Failure: extra reporting shock",36.2868018071607,"Random forest",26.7900583829001,9.9303561887526,9.4967434242606,10.036921382871,0,-0.106565194118371,-0.540177958610379,26.2498804242897
573,2020,"Center",1041,6.94771724781777,48.2707749556246,14.4741774863392,110.779817287659,4.70754460327753,26.7402082418137,387.042520113682,0,0.939059375923325,5,24.0412036007329,24.7680637742156,4.1966224001598,1,28.2378260008927,29.2378260008927,23.3396475047944,"Failure: extra reporting shock",29.2378260008927,"Random forest",24.2474637603117,5.89817849609823,4.99036224058093,4.1966224001598,1,1.70155609593843,0.79373984042113,24.0412036007329
574,2020,"South and Islands",1674,7.4228714145698,55.0990200372375,21.4269128148948,157.010972272627,5.05631568999311,24.6169446014416,527.465125744184,0,-0.955355238262272,5,24.7319692004835,23.2323907683622,1.81279483147487,3,26.5447640319584,29.5447640319584,23.7694052645497,"Failure: extra reporting shock",29.5447640319584,"Random forest",23.9937624167999,5.77535876740873,5.55100161515854,1.81279483147487,3,3.96256393593386,3.73820678368367,24.7319692004835
575,2020,"North West",5367,8.58805128860933,73.7546249357844,18.7038361145187,376.87892777176,5.93192398937543,29.8475241978447,558.263201020618,0,1.05691736187366,5,27.003252913586,27.8037064084275,15.8793969661817,0,42.8826498797677,42.8826498797677,26.9763207045615,"Failure: extra reporting shock",42.8826498797677,"Random forest",27.7880975739398,15.9063291752062,15.0945523058279,15.8793969661817,0,0.026932209024487,-0.78484466035377,27.003252913586
576,2020,"Center",4314,8.36967240471474,70.0514161622435,17.4907269883252,268.40386968629,5.59249282260272,31.9233368418485,558.362369257117,0,1.93744666100074,5,27.8269984947546,26.5431978486795,4.8912618473807,1,32.7182603421353,33.7182603421353,26.6685469986,"Failure: extra reporting shock",33.7182603421353,"Random forest",26.3955023649311,7.04971334353531,7.3227579772042,4.8912618473807,1,2.15845149615461,2.4314961298235,27.8269984947546
577,2020,"North East",4212,8.3456882259449,69.6505119646754,24.5270650940375,106.027829187882,4.66370159916292,29.8142753852953,731.256673106697,0,0.357549559737113,5,28.7532983294068,28.8425594447544,10.5176247370503,0,39.2709230664572,39.2709230664572,27.5199231871642,"Failure: extra reporting shock",39.2709230664572,"Random forest",28.0314759885979,11.7509998792929,11.2394470778593,10.5176247370503,0,1.23337514224261,0.721822340808941,28.7532983294068
578,2020,"North East",6921,8.84227668921793,78.1858570486868,25.7349604141493,757.785636836334,6.63040054463915,30.4462711468893,783.533582723653,1,-0.849756830031316,5,30.1658615100091,28.9091696919315,10.6947329255742,0,40.8605944355833,40.8605944355833,28.4061154464393,"Failure: extra reporting shock",40.8605944355833,"Random forest",28.8969849949607,12.454478989144,11.9636094406226,10.6947329255742,0,1.75974606356982,1.26887651504841,30.1658615100091
579,2020,"North West",4126,8.32503082759394,69.3061382803894,26.0189852461458,346.952307101998,5.84918732699054,31.483542424979,819.169825851935,1,-1.06610730212446,5,30.2751247432943,27.986566174332,16.7985846465601,0,47.0737093898544,47.0737093898544,28.0459648469218,"Failure: extra reporting shock",47.0737093898544,"Random forest",28.5739081303421,19.0277445429326,18.4998012595123,16.7985846465601,0,2.22915989637249,1.70121661295222,30.2751247432943
580,2020,"Center",9244,9.13177795294035,83.3893685818075,22.7546226939158,211.27264885489,5.3531494740046,18.5456055931955,421.998257903339,1,0.276462571118764,5,27.2269744458242,26.6235771259948,4.53384918758996,1,31.7608236334142,32.7608236334142,27.1787906427554,"Failure: extra reporting shock",32.7608236334142,"Random forest",26.6246488517687,5.58203299065881,6.1361747816455,4.53384918758996,1,1.04818380306886,1.60232559405555,27.2269744458242
581,2020,"North East",2494,7.82145931653104,61.1752258401502,25.9360352588795,269.94014713999,5.59820025716504,25.3275255669728,656.895596125177,0,-0.785400374024101,5,27.6895159239979,27.7209030973038,10.3585389679004,0,38.0480548918983,38.0480548918983,27.2181857163299,"Failure: extra reporting shock",38.0480548918983,"Random forest",27.4412572771494,10.8298691755684,10.6067976147489,10.3585389679004,0,0.471330207667995,0.248258646848493,27.6895159239979
582,2020,"Center",5969,8.6943294195865,75.5913640562873,19.8659273415588,119.529846168474,4.78356609891905,20.3107363853209,403.491613284338,0,-1.05718313247475,5,24.0100921601543,24.0855311565701,4.33965185427946,1,28.3497440144337,29.3497440144337,23.3189156933751,"Failure: extra reporting shock",29.3497440144337,"Random forest",23.4836144782947,6.03082832105859,5.86612953613908,4.33965185427946,1,1.69117646677914,1.52647768185962,24.0100921601543
583,2020,"South and Islands",992,6.89992718810026,47.6089952010852,21.3014751452301,158.244314054822,5.06414013023548,19.6589792592875,418.765258072308,0,0.136041340209503,5,24.4194116199917,24.0432561189941,1.45193911386097,3,25.8713507338527,28.8713507338527,23.7606299232574,"Failure: extra reporting shock",28.8713507338527,"Random forest",24.2341173564909,5.11072081059524,4.63723337736179,1.45193911386097,3,3.65878169673427,3.18529426350082,24.4194116199917
584,2020,"North East",3209,8.07372754253093,65.1850764310226,24.0084631187369,161.624631497113,5.0852765571025,23.2895848547731,559.147139036511,0,0.410382030830078,5,28.1349543237421,27.8073513620816,10.0038501826307,0,38.1388045063728,38.1388045063728,27.568177371024,"Failure: extra reporting shock",38.1388045063728,"Random forest",27.6388756487919,10.5706271353488,10.4999288575809,10.0038501826307,0,0.566776952718088,0.496078674950178,28.1349543237421
585,2020,"North West",1066,6.97150958222417,48.6019458550435,34.9560358414195,77.3414875199334,4.34823051950768,36.8999072904615,1289.87448179043,0,-0.759232385732015,5,32.4122357364384,33.6189257267291,18.160805752624,0,50.5730414890624,50.5730414890624,32.670353781347,"Failure: extra reporting shock",50.5730414890624,"Random forest",33.2296027002091,17.9026877077153,17.3434387888533,18.160805752624,0,-0.258118044908635,-0.817366963770702,32.4122357364384
586,2020,"North West",1616,7.38789333440729,54.5809679205797,19.1860955100283,173.895900176793,5.15845684533071,32.0663315318823,615.227699426925,0,1.10380991048704,5,29.6143367439784,27.0395876203187,16.0877620130704,0,45.7020987570488,45.7020987570488,26.9895177298487,"Failure: extra reporting shock",45.7020987570488,"Random forest",26.8695073103882,18.7125810272001,18.8325914466606,16.0877620130704,0,2.62481901412966,2.74482943359019,29.6143367439784
587,2020,"South and Islands",15723,9.6628829341088,93.3713065982911,18.3784636139252,175.445204384855,5.167326768426,21.7736827608182,400.166836360847,1,-0.648518960957938,5,24.014776643125,23.2623418611097,1.27843709052458,3,25.2932137336496,28.2932137336496,22.9959435646142,"Failure: extra reporting shock",28.2932137336496,"Random forest",23.3865841749884,5.29727016903539,4.90662955866114,1.27843709052458,3,4.01883307851082,3.62819246813657,24.014776643125
588,2020,"South and Islands",740,6.60692556422276,43.6514654111802,20.66335371643,119.949802658018,4.78707334408233,26.1722693904604,540.806859976777,0,-0.254775533741285,5,24.2781437967863,23.2933329026226,1.83767606587506,3,26.1158198626613,29.1158198626613,23.4438476990996,"Failure: extra reporting shock",29.1158198626613,"Random forest",23.889160585156,5.67197216356167,5.22665927750532,1.83767606587506,3,3.83429609768661,3.38898321163026,24.2781437967863
589,2020,"North West",1039,6.94649226634458,48.253754806385,26.4334489000057,150.063424309053,5.0110580334564,25.6293584960691,677.472338145769,0,1.18378851041327,5,31.0192424471787,31.6444156341642,16.434382773461,0,47.4536252206397,47.4536252206397,29.7400098115608,"Failure: extra reporting shock",47.4536252206397,"Random forest",29.7342468210716,17.7136154090789,17.7193783995681,16.434382773461,0,1.27923263561786,1.28499562610709,31.0192424471787
590,2020,"South and Islands",1747,7.46574898873944,55.737407962864,22.991677993313,98.0759911645484,4.58574259823418,14.4124517560446,331.366449869137,0,1.29369472185831,5,25.6381378816313,26.324257838547,1.27060450192309,3,26.9087423835544,29.9087423835544,25.083881881839,"Failure: extra reporting shock",29.9087423835544,"Random forest",25.8029471658548,4.82486050171546,4.10579521769968,1.27060450192309,3,3.55425599979237,2.83519071577659,25.6381378816313
591,2020,"Center",7499,8.92249111162971,79.6108476371111,23.8688871892652,137.347067830377,4.92251106415452,16.1122675661822,384.58189690046,0,-0.311458960455878,5,25.7337209423091,25.9499590280554,4.48608462018746,1,30.2198055624966,31.2198055624966,26.0017184447604,"Failure: extra reporting shock",31.2198055624966,"Random forest",26.2104071630602,5.2180871177362,5.00939839943634,4.48608462018746,1,0.732002497548738,0.523313779248877,25.7337209423091
592,2020,"North West",1095,6.99876279092572,48.9826806036464,26.2220808976673,222.493990267701,5.40490009120871,29.3472117607648,769.544960911747,0,-0.304569709895187,5,29.4880261783223,29.5699857208991,16.6713820217325,0,46.1594082000548,46.1594082000548,28.8192765812376,"Failure: extra reporting shock",46.1594082000548,"Random forest",29.677990909736,17.3401316188172,16.4814172903188,16.6713820217325,0,0.668749597084716,-0.189964731413635,29.4880261783223
593,2020,"North East",4241,8.35252725661179,69.7647115724428,18.7532184865444,100.944394374258,4.61456981448262,22.2203830745661,416.703698652051,0,0.568559229422064,5,24.8747998582368,26.5729325013803,9.35092914847504,0,34.2257290067119,34.2257290067119,25.008828212811,"Failure: extra reporting shock",34.2257290067119,"Random forest",26.1033859786328,9.21690079390083,8.12234302807907,9.35092914847504,0,-0.134028354574212,-1.22858612039597,24.8747998582368
594,2020,"South and Islands",951,6.85705975576688,47.0192684941578,21.7867276796152,67.2449472618632,4.20834188200668,18.7971989435428,409.529454522517,0,0.291461903016133,5,24.6624542338539,25.3186094778289,1.4449922705412,3,26.1074465043951,29.1074465043951,24.4161173972344,"Failure: extra reporting shock",29.1074465043951,"Random forest",24.8364280404942,4.69132910716071,4.27101846390087,1.4449922705412,3,3.24633683661951,2.82602619335967,24.6624542338539
595,2020,"South and Islands",3539,8.17162696539194,66.7754872615206,21.9566610845736,168.334342658108,5.12595213657803,25.1228886712213,551.61475201948,1,-0.176703097985117,5,27.4213084539111,26.4293139496945,1.90648322602412,3,29.3277916799352,32.3277916799352,25.5026105290396,"Failure: extra reporting shock",32.3277916799352,"Random forest",26.523726502365,6.82518115089567,5.80406517757029,1.90648322602412,3,4.91869792487155,3.89758195154617,27.4213084539111
596,2020,"Center",2087,7.64344430253257,58.4222408059175,24.9017363682083,220.298118144399,5.39498171153122,26.6306166802152,663.14859589353,0,-0.0492557891564361,5,29.0763884604266,26.1315176880409,5.33598246785351,1,34.4123709282801,35.4123709282801,26.7773413864639,"Failure: extra reporting shock",35.4123709282801,"Random forest",27.2045737039191,8.63502954181623,8.20779722436096,5.33598246785351,1,3.29904707396272,2.87181475650745,29.0763884604266
597,2020,"North East",9179,9.12467432740388,83.2596815811835,25.0321390923626,352.748475139951,5.86575526794527,30.5272932455183,764.163450635156,1,0.270091236414044,5,30.4200217509552,30.1766508289365,10.6230941270817,0,41.0431158780369,41.0431158780369,29.217524205388,"Failure: extra reporting shock",41.0431158780369,"Random forest",29.5307875966905,11.825591672649,11.5123282813464,10.6230941270817,0,1.20249754556727,0.889234154264695,30.4200217509552
598,2020,"Center",1946,7.57333114635156,57.3553446522987,17.9437223920277,79.0468947934683,4.37004128133389,31.0920326790376,557.906802996504,0,0.423907414095806,5,24.901964743769,25.5074531286639,4.88290005039121,1,29.7848647941602,30.7848647941602,24.2442046504316,"Failure: extra reporting shock",30.7848647941602,"Random forest",25.1375142054151,6.5406601437286,5.64735058874509,4.88290005039121,1,1.65776009333739,0.764450538353884,24.901964743769
599,2020,"Center",4972,8.51151978506923,72.4459690516249,15.924988250923,174.610767987402,5.16255931382573,23.7760106541929,378.632690321842,1,-0.409231625591469,5,21.907757623114,25.182726239922,4.14871775313057,1,26.0564753762446,27.0564753762446,23.6082992346761,"Failure: extra reporting shock",27.0564753762446,"Random forest",25.1859377886725,3.4481761415685,1.8705375875721,4.14871775313057,1,-0.700541611562066,-2.27818016555847,21.907757623114
600,2020,"North West",7845,8.96767856185059,80.4192587886746,25.8398261848699,275.188630552454,5.61745679180626,30.7655781561749,794.977192032588,1,-0.848838935746012,5,28.5405370133551,29.4898462373879,16.7286196510035,0,45.2691566643586,45.2691566643586,28.9319831899659,"Failure: extra reporting shock",45.2691566643586,"Random forest",29.2176739526815,16.3371734743926,16.0514827116771,16.7286196510035,0,-0.39144617661081,-0.677136939326342,28.5405370133551
601,2020,"North East",1483,7.30150079896833,53.3119139173352,20.1774973976588,142.496931148836,4.95932046367917,27.3114285480722,551.076278455071,1,-1.37479291237812,5,24.2670067964466,25.2111534014077,9.86397301184305,0,34.1309798082897,34.1309798082897,24.3367308654087,"Failure: extra reporting shock",34.1309798082897,"Random forest",25.5452185543311,9.79424894288102,8.58576125395862,9.86397301184305,0,-0.0697240689620386,-1.27821175788443,24.2670067964466
602,2020,"South and Islands",2709,7.90444756408009,62.4802912932917,25.4534644934055,69.7922907471603,4.24552355592011,26.7906325068506,681.914413268997,1,-1.21001393551682,5,25.0562253259476,25.6857504149747,2.40787366948968,3,27.4640989954373,30.4640989954373,25.393868417712,"Failure: extra reporting shock",30.4640989954373,"Random forest",25.8347646581548,5.07023057772533,4.62933433728257,2.40787366948968,3,2.66235690823565,2.22146066779289,25.0562253259476
603,2020,"South and Islands",3543,8.17259019613815,66.7912305140134,21.5349590174375,184.608392424024,5.21823678378738,21.3328912602759,459.402939013492,0,0.451656485189609,5,25.2734369079443,26.8539043916203,1.59479617987297,3,26.8682330878173,29.8682330878173,25.700254721402,"Failure: extra reporting shock",29.8682330878173,"Random forest",26.5447093268826,4.16797836641533,3.3235237609347,1.59479617987297,3,2.57318218654236,1.72872758106173,25.2734369079443
604,2020,"South and Islands",1388,7.23556113516327,52.3533449406852,20.3452525200428,81.860009935702,4.40501059243857,24.0499051393132,489.301393142402,0,0.342177411043077,5,25.6700853394735,24.0465571146956,1.65411943669216,3,27.3242047761657,30.3242047761657,24.6247662331668,"Failure: extra reporting shock",30.3242047761657,"Random forest",24.4818100277399,5.69943854299887,5.84239474842581,1.65411943669216,3,4.04531910630671,4.18827531173365,25.6700853394735
605,2020,"South and Islands",1875,7.53629319037634,56.7957150513129,20.0603177530155,70.5744970864612,4.25666884816958,22.8876284158843,459.133098635586,1,-0.232847593726608,5,24.562853654661,24.7458799932997,1.54141724167914,3,26.1042708963401,29.1042708963401,24.4275044516594,"Failure: extra reporting shock",29.1042708963401,"Random forest",24.872580710824,4.67676644468072,4.2316901855161,1.54141724167914,3,3.13534920300158,2.69027294383696,24.562853654661
606,2020,"South and Islands",7311,8.89711231438432,79.1586075347691,20.8044263207404,133.538867889743,4.89439258070727,20.3472371325212,423.312595754171,1,-0.126819687002709,5,24.1825495334013,24.3624921308331,1.44544179429346,3,25.6279913276948,28.6279913276948,24.5287023902999,"Failure: extra reporting shock",28.6279913276948,"Random forest",24.5626328902508,4.09928893739488,4.06535843744404,1.44544179429346,3,2.65384714310142,2.61991664315058,24.1825495334013
607,2020,"North West",3461,8.14917521706041,66.4090567183515,21.4117937272123,116.050386537438,4.75402446349851,32.6349548754969,698.772922091021,0,0.154079668319017,5,26.5216158942564,27.8700314329666,16.3723924510137,0,42.89400834527,42.89400834527,27.1226167786197,"Failure: extra reporting shock",42.89400834527,"Random forest",27.7232155887937,15.7713915666503,15.1707927564763,16.3723924510137,0,-0.601000884363359,-1.20159969453733,26.5216158942564
608,2020,"North West",3389,8.12833922131139,66.069898496709,30.2837922191378,81.5599040662664,4.40133776947048,27.4865486959537,832.396929529476,0,0.275627505849796,5,32.1813982510475,29.6255013285073,16.9879238525575,0,49.169322103605,49.169322103605,30.8331854672277,"Failure: extra reporting shock",49.169322103605,"Random forest",30.005792202734,18.3361366363773,19.1635299008709,16.9879238525575,0,1.34821278381984,2.17560604831348,32.1813982510475
609,2020,"North West",9356,9.14374928032331,83.6081509014131,22.4335679891468,695.732360138435,6.54496504634896,27.3752092340796,614.123617569845,1,0.882187818433134,5,29.5571513256386,30.1945793180779,16.1166054249273,0,45.6737567505659,45.6737567505659,28.5254447992145,"Failure: extra reporting shock",45.6737567505659,"Random forest",29.508665459888,17.1483119513514,16.1650912906778,16.1166054249273,0,1.03170652642417,0.0484858657505818,29.5571513256386
610,2020,"South and Islands",3988,8.29106321078926,68.7417291653031,22.428870394716,118.011558631033,4.77078257416872,18.9678793116713,425.428106744092,1,-0.43222602111233,5,25.4967372875067,24.9351243506696,1.52757559497129,3,27.024312882478,30.024312882478,25.4396342580862,"Failure: extra reporting shock",30.024312882478,"Random forest",25.3460880532348,4.58467862439186,4.67822482924323,1.52757559497129,3,3.05710302942058,3.15064923427194,25.4967372875067
611,2020,"South and Islands",1742,7.46277416612624,55.6929982546011,21.4785831520226,137.21588852212,4.92155551414165,13.8790127542627,298.101529510413,0,0.445672476956819,5,24.6702745314677,24.9164113506041,1.06682333925641,3,25.7370978707241,28.7370978707241,23.8495753222628,"Failure: extra reporting shock",28.7370978707241,"Random forest",24.871219544891,4.88752254846135,3.86587832583313,1.06682333925641,3,3.82069920920494,2.79905498657672,24.6702745314677
612,2020,"South and Islands",1921,7.56045352996324,57.1604575787336,28.3741329385636,348.79452659522,5.85448299981084,24.3500383561987,690.911225377903,0,-0.00969311609833169,5,27.9111233991599,28.468504110434,2.55830560791143,3,30.4694290070714,33.4694290070714,27.7279415720718,"Failure: extra reporting shock",33.4694290070714,"Random forest",28.5499112456532,5.74148743499951,4.91951776141812,2.55830560791143,3,3.18318182708808,2.36121215350669,27.9111233991599
613,2020,"North East",3267,8.09152305868265,65.472745409193,23.9113726447727,126.170407403822,4.83763343294151,18.6509772530942,445.970467287914,0,-0.162372776959576,5,28.3689574940808,27.7960546113712,9.66846769837712,0,38.0374251924579,38.0374251924579,26.8531690185456,"Failure: extra reporting shock",38.0374251924579,"Random forest",27.5441473586998,11.1842561739123,10.4932778337581,9.66846769837712,0,1.51578847553514,0.824810135380995,28.3689574940808
614,2020,"Center",1168,7.06267466141656,49.8813733730155,21.7862080052613,119.559978167549,4.78381815480907,26.3205987360641,573.426038886911,0,1.40349087114104,5,29.116836516825,28.54554725654,4.97157309183876,1,34.0884096086638,35.0884096086638,26.8432496656316,"Failure: extra reporting shock",35.0884096086638,"Random forest",27.4224192145116,8.24515994303219,7.66599039415213,4.97157309183876,1,3.27358685119343,2.69441730231337,29.116836516825
615,2020,"Center",2767,7.92549810859355,62.8135202693199,21.649409632601,147.330509643009,4.99267842790699,16.4753976605586,356.682632813429,0,-1.24072512406638,5,24.6354899973208,24.6254320035302,4.26736119556074,1,28.9028511928815,29.9028511928815,23.4315286465203,"Failure: extra reporting shock",29.9028511928815,"Random forest",24.6787311928895,6.47132254636126,5.22411999999199,4.26736119556074,1,2.20396135080052,0.956758804431253,24.6354899973208
616,2020,"South and Islands",1085,6.98972436082066,48.8562466402498,18.326628305673,88.301506071623,4.48075716376823,17.2024149520736,315.262264786605,1,0.328903983795862,5,24.0223768531166,23.3531815650889,0.952746460004716,3,24.9751233131213,27.9751233131213,23.9172487949839,"Failure: extra reporting shock",27.9751233131213,"Random forest",23.8618837547566,4.05787451813739,4.11323955836473,0.952746460004716,3,3.10512805813268,3.16049309836001,24.0223768531166
617,2020,"South and Islands",6891,8.83791191270153,78.1086869766716,20.7964076161307,139.425267736807,4.93752874256645,21.1531930037829,439.910424089353,1,-1.04613848612714,5,23.765396829878,22.4675451477762,1.50097664777471,3,25.2663734776527,28.2663734776527,22.6208705876926,"Failure: extra reporting shock",28.2663734776527,"Random forest",23.2895044913969,5.64550288996007,4.97686898625577,1.50097664777471,3,4.14452624218536,3.47589233848106,23.765396829878
618,2020,"North East",1476,7.29716356267423,53.2485960604205,26.9226497871016,114.12368415777,4.73728280901532,27.7323097534574,746.627263279756,0,-0.110565070635916,5,27.3587022452947,27.7776167902253,10.6354014590587,0,37.9941037043534,37.9941037043534,28.3267498596403,"Failure: extra reporting shock",37.9941037043534,"Random forest",28.6446671847366,9.66735384471316,9.34943651961687,10.6354014590587,0,-0.968047614345569,-1.28596493944186,27.3587022452947
619,2020,"South and Islands",4474,8.40601225441247,70.6610420213327,23.7309233741442,173.946537419647,5.15874799579274,19.9253449699303,472.846834684804,1,-2.66666883994093,5,23.2307101974362,23.4396977029914,1.73782401878651,3,24.9685342162227,27.9685342162227,23.256246878258,"Failure: extra reporting shock",27.9685342162227,"Random forest",23.8514658559243,4.71228733796465,4.11706836029843,1.73782401878651,3,2.97446331917815,2.37924434151192,23.2307101974362
